Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-3.050e-04,4.68969,4.85594
-3.048e-04,4.68625,4.86063
-3.046e-04,4.69625,4.86219
-3.044e-04,4.69406,4.86188
-3.042e-04,4.69062,4.8625
-3.040e-04,4.68031,4.86469
-3.038e-04,4.69437,4.86156
-3.036e-04,4.69562,4.82688
-3.034e-04,4.70375,4.89906
-3.032e-04,4.69719,4.85562
-3.030e-04,4.69313,4.85469
-3.028e-04,4.68812,4.85313
-3.026e-04,4.69875,4.855
-3.024e-04,4.68906,4.86688
-3.022e-04,4.69531,4.86094
-3.020e-04,4.69531,4.86656
-3.018e-04,4.68187,4.87
-3.016e-04,4.69125,4.86688
-3.014e-04,4.69125,4.86125
-3.012e-04,4.69031,4.8625
-3.010e-04,4.69594,4.84625
-3.008e-04,4.69781,4.86125
-3.006e-04,4.69125,4.97531
-3.004e-04,4.70844,4.71781
-3.002e-04,4.69375,4.89844
-3.000e-04,4.7025,4.86813
-2.998e-04,4.695,4.8525
-2.996e-04,4.70344,4.87563
-2.994e-04,4.68187,4.8625
-2.992e-04,4.69281,4.85938
-2.990e-04,4.68406,4.86969
-2.988e-04,4.69531,4.86844
-2.986e-04,4.69375,4.85938
-2.984e-04,4.69406,4.87563
-2.982e-04,4.69531,4.86844
-2.980e-04,4.69,4.86438
-2.978e-04,4.69406,4.87031
-2.976e-04,4.69375,4.87281
-2.974e-04,4.69844,4.85562
-2.972e-04,4.69719,4.8675
-2.970e-04,4.70688,4.855
-2.968e-04,4.69594,4.86469
-2.966e-04,4.71406,4.86563
-2.964e-04,4.69281,4.86188
-2.962e-04,4.70531,4.86219
-2.960e-04,4.69688,4.86844
-2.958e-04,4.69906,4.86563
-2.956e-04,4.69813,4.86469
-2.954e-04,4.67938,4.86375
-2.952e-04,4.70875,4.87594
-2.950e-04,4.69781,4.86594
-2.948e-04,4.70063,4.86563
-2.946e-04,4.69094,4.86781
-2.944e-04,4.68438,4.85562
-2.942e-04,4.6975,4.81781
-2.940e-04,4.69281,4.91063
-2.938e-04,4.70719,4.87406
-2.936e-04,4.70312,4.86375
-2.934e-04,4.69688,4.85688
-2.932e-04,4.685,4.86219
-2.930e-04,4.69844,4.84781
-2.928e-04,4.69906,4.86406
-2.926e-04,4.69219,4.87
-2.924e-04,4.6875,4.85969
-2.922e-04,4.68938,4.87406
-2.920e-04,4.68688,4.86438
-2.918e-04,4.68438,4.86469
-2.916e-04,4.68594,4.86594
-2.914e-04,4.68844,4.87188
-2.912e-04,4.69062,4.86156
-2.910e-04,4.69313,4.89438
-2.908e-04,4.69313,4.82063
-2.906e-04,4.69688,4.86094
-2.904e-04,4.69125,4.87188
-2.902e-04,4.68656,4.84781
-2.900e-04,4.69656,4.86656
-2.898e-04,4.6975,4.87094
-2.896e-04,4.68812,4.86688
-2.894e-04,4.70219,4.86688
-2.892e-04,4.69594,4.87156
-2.890e-04,4.70281,4.87156
-2.888e-04,4.70812,4.86313
-2.886e-04,4.70031,4.85781
-2.884e-04,4.6975,4.85906
-2.882e-04,4.68594,4.85906
-2.880e-04,4.70594,4.8675
-2.878e-04,4.70281,4.85969
-2.876e-04,4.69156,4.86656
-2.874e-04,4.69313,4.86937
-2.872e-04,4.69594,4.86219
-2.870e-04,4.6925,4.86719
-2.868e-04,4.69344,4.855
-2.866e-04,4.69062,4.85875
-2.864e-04,4.68812,4.85281
-2.862e-04,4.69719,4.86438
-2.860e-04,4.69594,4.87063
-2.858e-04,4.69594,4.85875
-2.856e-04,4.69219,4.86906
-2.854e-04,4.69219,4.85906
-2.852e-04,4.69719,4.86719
-2.850e-04,4.68969,4.87344
-2.848e-04,4.68719,4.81062
-2.846e-04,4.68469,4.905
-2.844e-04,4.70344,4.875
-2.842e-04,4.7025,4.87375
-2.840e-04,4.695,4.86813
-2.838e-04,4.70656,4.86937
-2.836e-04,4.69281,4.87219
-2.834e-04,4.70438,4.86719
-2.832e-04,4.70312,4.86156
-2.830e-04,4.69781,4.865
-2.828e-04,4.68812,4.87375
-2.826e-04,4.68875,4.86094
-2.824e-04,4.69156,4.86719
-2.822e-04,4.68594,4.86563
-2.820e-04,4.69594,4.85313
-2.818e-04,4.69562,4.85219
-2.816e-04,4.70281,4.76406
-2.814e-04,4.70375,5.01187
-2.812e-04,4.69844,4.81313
-2.810e-04,4.69937,4.87938
-2.808e-04,4.6925,4.87281
-2.806e-04,4.68625,4.86688
-2.804e-04,4.70344,4.86469
-2.802e-04,4.6875,4.86313
-2.800e-04,4.69375,4.86813
-2.798e-04,4.69437,4.85531
-2.796e-04,4.70063,4.85969
-2.794e-04,4.69875,4.86063
-2.792e-04,4.70031,4.86906
-2.790e-04,4.69937,4.86094
-2.788e-04,4.69562,4.86906
-2.786e-04,4.7025,4.8675
-2.784e-04,4.68969,4.86469
-2.782e-04,4.68531,4.8625
-2.780e-04,4.68375,4.86844
-2.778e-04,4.69437,4.86281
-2.776e-04,4.69469,4.86937
-2.774e-04,4.6975,4.86594
-2.772e-04,4.69844,4.86781
-2.770e-04,4.69219,4.86156
-2.768e-04,4.6875,4.85969
-2.766e-04,4.70031,4.86
-2.764e-04,4.69688,4.87375
-2.762e-04,4.68688,4.86375
-2.760e-04,4.70469,4.85719
-2.758e-04,4.69688,4.85719
-2.756e-04,4.69531,4.83938
-2.754e-04,4.68531,4.84906
-2.752e-04,4.68906,4.89625
-2.750e-04,4.69344,4.85813
-2.748e-04,4.70312,4.86719
-2.746e-04,4.69,4.86813
-2.744e-04,4.71156,4.86937
-2.742e-04,4.70063,4.86375
-2.740e-04,4.70969,4.87688
-2.738e-04,4.68906,4.85875
-2.736e-04,4.70187,4.86438
-2.734e-04,4.69406,4.86094
-2.732e-04,4.705,4.85844
-2.730e-04,4.68375,4.87156
-2.728e-04,4.69094,4.86531
-2.726e-04,4.69469,4.86656
-2.724e-04,4.69594,5.0225
-2.722e-04,4.69031,4.64594
-2.720e-04,4.68438,4.94906
-2.718e-04,4.69344,4.85125
-2.716e-04,4.68531,4.85656
-2.714e-04,4.70187,4.86844
-2.712e-04,4.69,4.86937
-2.710e-04,4.695,4.87344
-2.708e-04,4.68438,4.85313
-2.706e-04,4.69125,4.86531
-2.704e-04,4.69313,4.85656
-2.702e-04,4.68781,4.86406
-2.700e-04,4.70344,4.86563
-2.698e-04,4.69281,4.86156
-2.696e-04,4.70063,4.87063
-2.694e-04,4.70125,4.87156
-2.692e-04,4.69125,4.87281
-2.690e-04,4.70312,4.8625
-2.688e-04,4.70156,4.87563
-2.686e-04,4.70187,4.86469
-2.684e-04,4.70594,4.85719
-2.682e-04,4.69781,4.86
-2.680e-04,4.69531,4.85938
-2.678e-04,4.69937,4.86469
-2.676e-04,4.70812,4.865
-2.674e-04,4.70406,4.86469
-2.672e-04,4.70375,4.86219
-2.670e-04,4.69406,4.87094
-2.668e-04,4.70063,4.87625
-2.666e-04,4.695,4.87312
-2.664e-04,4.69937,4.86406
-2.662e-04,4.6975,4.845
-2.660e-04,4.69781,4.89469
-2.658e-04,4.69313,4.87594
-2.656e-04,4.69656,4.84625
-2.654e-04,4.69562,4.87031
-2.652e-04,4.69688,4.86344
-2.650e-04,4.69,4.86
-2.648e-04,4.69094,4.865
-2.646e-04,4.69844,4.87125
-2.644e-04,4.69719,4.8625
-2.642e-04,4.68969,4.87813
-2.640e-04,4.71531,4.86656
-2.638e-04,4.69313,4.86031
-2.636e-04,4.69688,4.86969
-2.634e-04,4.68875,4.84969
-2.632e-04,4.70562,4.91375
-2.630e-04,4.70719,4.8
-2.628e-04,4.6925,4.86406
-2.626e-04,4.68938,4.87188
-2.624e-04,4.69875,4.83812
-2.622e-04,4.70531,4.87281
-2.620e-04,4.69344,4.86375
-2.618e-04,4.68719,4.86313
-2.616e-04,4.69906,4.85156
-2.614e-04,4.70438,4.86375
-2.612e-04,4.69406,4.86531
-2.610e-04,4.70094,4.86344
-2.608e-04,4.6875,4.85594
-2.606e-04,4.69094,4.85656
-2.604e-04,4.69156,4.85594
-2.602e-04,4.6975,4.86094
-2.600e-04,4.6975,4.865
-2.598e-04,4.70844,4.86156
-2.596e-04,4.70375,4.85688
-2.594e-04,4.69688,4.85813
-2.592e-04,4.705,4.86531
-2.590e-04,4.71,4.87625
-2.588e-04,4.68844,4.85969
-2.586e-04,4.69469,4.86813
-2.584e-04,4.68938,4.86094
-2.582e-04,4.69219,4.85063
-2.580e-04,4.69562,4.86688
-2.578e-04,4.68625,4.85188
-2.576e-04,4.70156,4.85156
-2.574e-04,4.70094,4.85438
-2.572e-04,4.70125,4.8725
-2.570e-04,4.69562,4.81875
-2.568e-04,4.69313,4.885
-2.566e-04,4.69937,4.85969
-2.564e-04,4.69969,4.84906
-2.562e-04,4.69156,4.85781
-2.560e-04,4.69469,4.86375
-2.558e-04,4.70281,4.86188
-2.556e-04,4.68156,4.85625
-2.554e-04,4.69281,4.865
-2.552e-04,4.69531,4.85125
-2.550e-04,4.7,4.86313
-2.548e-04,4.69375,4.86531
-2.546e-04,4.70031,4.85781
-2.544e-04,4.69469,4.85469
-2.542e-04,4.69406,4.86094
-2.540e-04,4.69594,4.8575
-2.538e-04,4.70469,4.94313
-2.536e-04,4.69937,4.75125
-2.534e-04,4.69313,4.89062
-2.532e-04,4.69469,4.84969
-2.530e-04,4.68625,4.85938
-2.528e-04,4.69344,4.86625
-2.526e-04,4.68156,4.88063
-2.524e-04,4.70281,4.87312
-2.522e-04,4.69844,4.86906
-2.520e-04,4.70094,4.8625
-2.518e-04,4.7,4.85781
-2.516e-04,4.69094,4.86281
-2.514e-04,4.69313,4.86594
-2.512e-04,4.68938,4.85625
-2.510e-04,4.69844,4.86563
-2.508e-04,4.70281,4.8625
-2.506e-04,4.6875,4.86313
-2.504e-04,4.69719,4.85656
-2.502e-04,4.70156,4.865
-2.500e-04,4.68156,4.86094
-2.498e-04,4.69875,4.85469
-2.496e-04,4.69969,4.85906
-2.494e-04,4.70906,4.86531
-2.492e-04,4.71125,4.85813
-2.490e-04,4.70469,4.86813
-2.488e-04,4.70156,4.85719
-2.486e-04,4.68719,4.86031
-2.484e-04,4.7,4.86313
-2.482e-04,4.70031,4.86594
-2.480e-04,4.7,4.85781
-2.478e-04,4.69,4.80687
-2.476e-04,4.68156,4.91469
-2.474e-04,4.69781,4.87875
-2.472e-04,4.69125,4.86188
-2.470e-04,4.68875,4.85938
-2.468e-04,4.69219,4.86344
-2.466e-04,4.69594,4.86031
-2.464e-04,4.68812,4.86156
-2.462e-04,4.69406,4.8525
-2.460e-04,4.6975,4.85
-2.458e-04,4.70688,4.85438
-2.456e-04,4.705,4.85844
-2.454e-04,4.69562,4.86063
-2.452e-04,4.69031,4.85938
-2.450e-04,4.70312,4.86781
-2.448e-04,4.6975,4.84719
-2.446e-04,4.69344,4.76187
-2.444e-04,4.69625,4.98719
-2.442e-04,4.69313,4.80063
-2.440e-04,4.69813,4.87031
-2.438e-04,4.69125,4.85156
-2.436e-04,4.70031,4.86594
-2.434e-04,4.69437,4.87438
-2.432e-04,4.69031,4.85688
-2.430e-04,4.695,4.85719
-2.428e-04,4.695,4.85531
-2.426e-04,4.70469,4.85406
-2.424e-04,4.69719,4.85219
-2.422e-04,4.70281,4.87188
-2.420e-04,4.7,4.8625
-2.418e-04,4.69406,4.85875
-2.416e-04,4.69156,4.85813
-2.414e-04,4.69469,4.84969
-2.412e-04,4.69406,4.86
-2.410e-04,4.695,4.86656
-2.408e-04,4.67719,4.86188
-2.406e-04,4.695,4.86594
-2.404e-04,4.69844,4.8625
-2.402e-04,4.7025,4.86219
-2.400e-04,4.705,4.85813
-2.398e-04,4.68531,4.87281
-2.396e-04,4.6925,4.86156
-2.394e-04,4.69906,4.86375
-2.392e-04,4.70031,4.86906
-2.390e-04,4.6925,4.86844
-2.388e-04,4.68812,4.87406
-2.386e-04,4.69594,4.8175
-2.384e-04,4.6925,4.89094
-2.382e-04,4.69937,4.88531
-2.380e-04,4.69469,4.85594
-2.378e-04,4.70406,4.85594
-2.376e-04,4.69844,4.86406
-2.374e-04,4.69031,4.87781
-2.372e-04,4.69594,4.86313
-2.370e-04,4.69562,4.86469
-2.368e-04,4.68781,4.86281
-2.366e-04,4.6925,4.855
-2.364e-04,4.69125,4.85281
-2.362e-04,4.69344,4.86313
-2.360e-04,4.69156,4.86781
-2.358e-04,4.69469,4.8675
-2.356e-04,4.69375,4.87063
-2.354e-04,4.71094,4.85219
-2.352e-04,4.69156,4.86969
-2.350e-04,4.70312,4.85188
-2.348e-04,4.7125,4.84656
-2.346e-04,4.6975,4.86969
-2.344e-04,4.70594,4.85063
-2.342e-04,4.69562,4.86375
-2.340e-04,4.70531,4.86125
-2.338e-04,4.70312,4.87188
-2.336e-04,4.6875,4.86906
-2.334e-04,4.70375,4.87
-2.332e-04,4.69344,4.85938
-2.330e-04,4.69562,4.86937
-2.328e-04,4.70438,4.86281
-2.326e-04,4.69,4.87031
-2.324e-04,4.70719,4.85094
-2.322e-04,4.69313,4.86219
-2.320e-04,4.69813,4.87281
-2.318e-04,4.69281,4.86156
-2.316e-04,4.69562,4.86344
-2.314e-04,4.69625,4.8575
-2.312e-04,4.69937,4.86563
-2.310e-04,4.6875,4.86094
-2.308e-04,4.7025,4.865
-2.306e-04,4.69437,4.86469
-2.304e-04,4.705,4.87063
-2.302e-04,4.69562,4.85313
-2.300e-04,4.69906,4.87469
-2.298e-04,4.69094,4.85719
-2.296e-04,4.69594,4.855
-2.294e-04,4.69156,4.86438
-2.292e-04,4.69,4.82719
-2.290e-04,4.68719,4.89656
-2.288e-04,4.70344,4.88063
-2.286e-04,4.69937,4.85656
-2.284e-04,4.69156,4.85969
-2.282e-04,4.70469,4.87125
-2.280e-04,4.70187,4.87125
-2.278e-04,4.69281,4.87438
-2.276e-04,4.70094,4.86219
-2.274e-04,4.69594,4.87156
-2.272e-04,4.70312,4.87031
-2.270e-04,4.69375,4.85594
-2.268e-04,4.69688,4.85969
-2.266e-04,4.68938,4.85875
-2.264e-04,4.68781,4.86906
-2.262e-04,4.68781,4.86594
-2.260e-04,4.70219,4.91094
-2.258e-04,4.70656,4.795
-2.256e-04,4.69531,4.87844
-2.254e-04,4.69531,4.84781
-2.252e-04,4.69094,4.87031
-2.250e-04,4.70344,4.84969
-2.248e-04,4.68906,4.87063
-2.246e-04,4.68656,4.86656
-2.244e-04,4.69469,4.87219
-2.242e-04,4.69688,4.86313
-2.240e-04,4.69937,4.86563
-2.238e-04,4.70906,4.86188
-2.236e-04,4.68187,4.86469
-2.234e-04,4.69594,4.86063
-2.232e-04,4.69625,4.85844
-2.230e-04,4.70562,4.84813
-2.228e-04,4.69906,4.86188
-2.226e-04,4.69781,4.84719
-2.224e-04,4.695,4.85813
-2.222e-04,4.69344,4.86688
-2.220e-04,4.69969,4.86375
-2.218e-04,4.6825,4.85469
-2.216e-04,4.69844,4.84969
-2.214e-04,4.69562,4.84969
-2.212e-04,4.69531,4.85438
-2.210e-04,4.69062,4.85781
-2.208e-04,4.69531,4.85875
-2.206e-04,4.68812,4.85969
-2.204e-04,4.69281,4.87125
-2.202e-04,4.69406,4.85
-2.200e-04,4.69,4.82437
-2.198e-04,4.69813,4.9125
-2.196e-04,4.71188,4.86031
-2.194e-04,4.69813,4.85063
-2.192e-04,4.70625,4.8575
-2.190e-04,4.70375,4.86188
-2.188e-04,4.70125,4.85938
-2.186e-04,4.70719,4.86375
-2.184e-04,4.69031,4.85719
-2.182e-04,4.69719,4.84563
-2.180e-04,4.69813,4.85438
-2.178e-04,4.68938,4.84781
-2.176e-04,4.6925,4.85156
-2.174e-04,4.70656,4.85875
-2.172e-04,4.69313,4.85875
-2.170e-04,4.69781,4.865
-2.168e-04,4.69125,4.91125
-2.166e-04,4.6925,4.80594
-2.164e-04,4.68844,4.86625
-2.162e-04,4.69406,4.88219
-2.160e-04,4.69562,4.85094
-2.158e-04,4.68875,4.87125
-2.156e-04,4.68938,4.86156
-2.154e-04,4.69,4.86719
-2.152e-04,4.6775,4.87281
-2.150e-04,4.69313,4.87094
-2.148e-04,4.69219,4.86
-2.146e-04,4.68938,4.86594
-2.144e-04,4.69469,4.85656
-2.142e-04,4.68844,4.86563
-2.140e-04,4.69125,4.85813
-2.138e-04,4.68594,4.85875
-2.136e-04,4.69594,4.86031
-2.134e-04,4.7,4.85969
-2.132e-04,4.69562,4.86031
-2.130e-04,4.68906,4.85906
-2.128e-04,4.69906,4.84875
-2.126e-04,4.70094,4.85344
-2.124e-04,4.70375,4.85
-2.122e-04,4.69313,4.86344
-2.120e-04,4.69375,4.87375
-2.118e-04,4.69906,4.85469
-2.116e-04,4.70594,4.85188
-2.114e-04,4.705,4.85875
-2.112e-04,4.70063,4.86094
-2.110e-04,4.69031,4.85219
-2.108e-04,4.70094,4.82625
-2.106e-04,4.70219,4.905
-2.104e-04,4.705,4.86625
-2.102e-04,4.695,4.85219
-2.100e-04,4.695,4.86031
-2.098e-04,4.70219,4.8575
-2.096e-04,4.70187,4.86094
-2.094e-04,4.70438,4.85625
-2.092e-04,4.69469,4.86094
-2.090e-04,4.69844,4.85625
-2.088e-04,4.71188,4.85188
-2.086e-04,4.70594,4.86531
-2.084e-04,4.69875,4.85906
-2.082e-04,4.70312,4.86438
-2.080e-04,4.70438,4.85594
-2.078e-04,4.69969,4.85906
-2.076e-04,4.705,4.78063
-2.074e-04,4.69406,4.98344
-2.072e-04,4.69844,4.82375
-2.070e-04,4.69219,4.86219
-2.068e-04,4.69469,4.86625
-2.066e-04,4.69375,4.85656
-2.064e-04,4.7075,4.86625
-2.062e-04,4.69875,4.85188
-2.060e-04,4.69094,4.85813
-2.058e-04,4.70219,4.85531
-2.056e-04,4.69813,4.85156
-2.054e-04,4.70125,4.86219
-2.052e-04,4.68531,4.8675
-2.050e-04,4.67969,4.85938
-2.048e-04,4.70438,4.86219
-2.046e-04,4.68844,4.85625
-2.044e-04,4.68156,4.865
-2.042e-04,4.69031,4.86844
-2.040e-04,4.68781,4.86188
-2.038e-04,4.69656,4.86344
-2.036e-04,4.69,4.87844
-2.034e-04,4.6825,4.86563
-2.032e-04,4.71,4.86313
-2.030e-04,4.69625,4.86656
-2.028e-04,4.69625,4.87563
-2.026e-04,4.70406,4.86
-2.024e-04,4.68562,4.87594
-2.022e-04,4.68531,4.85063
-2.020e-04,4.70031,4.86188
-2.018e-04,4.68406,4.86625
-2.016e-04,4.69406,4.85531
-2.014e-04,4.68594,4.815
-2.012e-04,4.68469,4.90813
-2.010e-04,4.68625,4.88313
-2.008e-04,4.70219,4.8625
-2.006e-04,4.68844,4.86156
-2.004e-04,4.68906,4.87438
-2.002e-04,4.68938,4.87406
-2.000e-04,4.6925,4.85688
-1.998e-04,4.69531,4.87312
-1.996e-04,4.68656,4.86813
-1.994e-04,4.69094,4.865
-1.992e-04,4.69437,4.86937
-1.990e-04,4.6875,4.87312
-1.988e-04,4.68969,4.86906
-1.986e-04,4.70125,4.86937
-1.984e-04,4.7,4.86031
-1.982e-04,4.69219,4.76125
-1.980e-04,4.69594,5.00844
-1.978e-04,4.69094,4.81594
-1.976e-04,4.69125,4.86469
-1.974e-04,4.68938,4.87188
-1.972e-04,4.68906,4.86281
-1.970e-04,4.695,4.8525
-1.968e-04,4.69562,4.87813
-1.966e-04,4.7025,4.87625
-1.964e-04,4.69656,4.87
-1.962e-04,4.70406,4.86063
-1.960e-04,4.69094,4.87281
-1.958e-04,4.69219,4.87531
-1.956e-04,4.70063,4.85438
-1.954e-04,4.69594,4.86281
-1.952e-04,4.70312,4.85813
-1.950e-04,4.69875,4.86094
-1.948e-04,4.685,4.86375
-1.946e-04,4.70562,4.86219
-1.944e-04,4.71125,4.85844
-1.942e-04,4.69344,4.86375
-1.940e-04,4.68781,4.8675
-1.938e-04,4.69688,4.85406
-1.936e-04,4.69656,4.86188
-1.934e-04,4.69219,4.85969
-1.932e-04,4.69937,4.86313
-1.930e-04,4.69,4.85656
-1.928e-04,4.69688,4.85406
-1.926e-04,4.685,4.85719
-1.924e-04,4.68906,4.85781
-1.922e-04,4.69719,4.85844
-1.920e-04,4.68844,4.80438
-1.918e-04,4.69375,4.9175
-1.916e-04,4.69656,4.86469
-1.914e-04,4.69813,4.85313
-1.912e-04,4.69313,4.86313
-1.910e-04,4.68438,4.85594
-1.908e-04,4.69813,4.865
-1.906e-04,4.69625,4.86406
-1.904e-04,4.70594,4.8525
-1.902e-04,4.695,4.85688
-1.900e-04,4.69469,4.85344
-1.898e-04,4.68906,4.86
-1.896e-04,4.68438,4.85531
-1.894e-04,4.6925,4.85063
-1.892e-04,4.70281,4.86625
-1.890e-04,4.69313,4.86219
-1.888e-04,4.69437,4.84688
-1.886e-04,4.70406,4.8975
-1.884e-04,4.68469,4.835
-1.882e-04,4.70719,4.885
-1.880e-04,4.69844,4.85156
-1.878e-04,4.68812,4.88156
-1.876e-04,4.695,4.87094
-1.874e-04,4.69594,4.88094
-1.872e-04,4.69875,4.85375
-1.870e-04,4.69531,4.86813
-1.868e-04,4.69531,4.86656
-1.866e-04,4.69719,4.86031
-1.864e-04,4.69469,4.86656
-1.862e-04,4.70969,4.86656
-1.860e-04,4.71375,4.86563
-1.858e-04,4.70656,4.87094
-1.856e-04,4.70469,4.87531
-1.854e-04,4.69531,4.86406
-1.852e-04,4.70406,4.86094
-1.850e-04,4.70125,4.86219
-1.848e-04,4.69937,4.86563
-1.846e-04,4.68938,4.87188
-1.844e-04,4.69594,4.865
-1.842e-04,4.69594,4.85906
-1.840e-04,4.69281,4.85875
-1.838e-04,4.68719,4.86594
-1.836e-04,4.68063,4.85562
-1.834e-04,4.68625,4.86063
-1.832e-04,4.68562,4.85719
-1.830e-04,4.69031,4.87
-1.828e-04,4.69437,4.86281
-1.826e-04,4.70031,4.8275
-1.824e-04,4.69094,4.90188
-1.822e-04,4.6925,4.88438
-1.820e-04,4.69094,4.86563
-1.818e-04,4.70562,4.85281
-1.816e-04,4.71469,4.86688
-1.814e-04,4.70625,4.87906
-1.812e-04,4.6975,4.85625
-1.810e-04,4.69094,4.85781
-1.808e-04,4.70688,4.86906
-1.806e-04,4.69531,4.86156
-1.804e-04,4.69219,4.86188
-1.802e-04,4.69406,4.86125
-1.800e-04,4.69094,4.86656
-1.798e-04,4.69406,4.86438
-1.796e-04,4.68719,4.86531
-1.794e-04,4.71438,4.89531
-1.792e-04,4.70375,4.825
-1.790e-04,4.69156,4.86594
-1.788e-04,4.70219,4.86625
-1.786e-04,4.69281,4.84656
-1.784e-04,4.69031,4.85875
-1.782e-04,4.70344,4.86281
-1.780e-04,4.695,4.85938
-1.778e-04,4.68344,4.86531
-1.776e-04,4.69344,4.875
-1.774e-04,4.69469,4.87031
-1.772e-04,4.70094,4.87344
-1.770e-04,4.70031,4.865
-1.768e-04,4.69281,4.86156
-1.766e-04,4.70344,4.86313
-1.764e-04,4.70312,4.86313
-1.762e-04,4.70406,4.86406
-1.760e-04,4.70187,4.85063
-1.758e-04,4.69469,4.85625
-1.756e-04,4.69719,4.85813
-1.754e-04,4.68844,4.85344
-1.752e-04,4.69437,4.85813
-1.750e-04,4.69813,4.86531
-1.748e-04,4.70531,4.86031
-1.746e-04,4.69313,4.86844
-1.744e-04,4.695,4.86188
-1.742e-04,4.68719,4.86219
-1.740e-04,4.68438,4.86469
-1.738e-04,4.68656,4.87281
-1.736e-04,4.68375,4.86156
-1.734e-04,4.69437,4.86344
-1.732e-04,4.68375,4.83812
-1.730e-04,4.70531,4.91094
-1.728e-04,4.69875,4.87625
-1.726e-04,4.70063,4.86469
-1.724e-04,4.70438,4.85875
-1.722e-04,4.70031,4.86969
-1.720e-04,4.69531,4.86906
-1.718e-04,4.69531,4.86688
-1.716e-04,4.70688,4.86094
-1.714e-04,4.7025,4.86563
-1.712e-04,4.69906,4.86063
-1.710e-04,4.69281,4.85438
-1.708e-04,4.69219,4.86188
-1.706e-04,4.69281,4.87344
-1.704e-04,4.69594,4.86594
-1.702e-04,4.70094,4.86969
-1.700e-04,4.705,4.9075
-1.698e-04,4.70344,4.80344
-1.696e-04,4.68812,4.86781
-1.694e-04,4.69875,4.88
-1.692e-04,4.70281,4.85313
-1.690e-04,4.69594,4.86156
-1.688e-04,4.69937,4.85438
-1.686e-04,4.6975,4.86188
-1.684e-04,4.69531,4.85344
-1.682e-04,4.69469,4.86469
-1.680e-04,4.69531,4.86031
-1.678e-04,4.69281,4.87094
-1.676e-04,4.70063,4.85938
-1.674e-04,4.68281,4.85875
-1.672e-04,4.68594,4.86625
-1.670e-04,4.70719,4.85688
-1.668e-04,4.69125,4.87375
-1.666e-04,4.6875,4.86031
-1.664e-04,4.70812,4.87063
-1.662e-04,4.69531,4.86563
-1.660e-04,4.69313,4.86188
-1.658e-04,4.70187,4.85656
-1.656e-04,4.69531,4.86719
-1.654e-04,4.7025,4.86594
-1.652e-04,4.705,4.85875
-1.650e-04,4.69656,4.86688
-1.648e-04,4.69813,4.85906
-1.646e-04,4.70281,4.85438
-1.644e-04,4.70312,4.87719
-1.642e-04,4.695,4.855
-1.640e-04,4.69625,4.8575
-1.638e-04,4.69406,4.8225
-1.636e-04,4.69562,4.89531
-1.634e-04,4.69656,4.87031
-1.632e-04,4.70125,4.8675
-1.630e-04,4.70094,4.86594
-1.628e-04,4.71375,4.85188
-1.626e-04,4.69719,4.8675
-1.624e-04,4.69937,4.86031
-1.622e-04,4.69937,4.86531
-1.620e-04,4.69406,4.86281
-1.618e-04,4.69375,4.85375
-1.616e-04,4.69094,4.8575
-1.614e-04,4.68656,4.86031
-1.612e-04,4.69469,4.85125
-1.610e-04,4.70281,4.865
-1.608e-04,4.6975,4.85969
-1.606e-04,4.69781,4.94406
-1.604e-04,4.68656,4.74437
-1.602e-04,4.69844,4.89938
-1.600e-04,4.68781,4.87781
-1.598e-04,4.69594,4.85844
-1.596e-04,4.695,4.87531
-1.594e-04,4.68187,4.85344
-1.592e-04,4.69,4.86469
-1.590e-04,4.69375,4.85781
-1.588e-04,4.70812,4.86937
-1.586e-04,4.69375,4.8675
-1.584e-04,4.69906,4.85781
-1.582e-04,4.71656,4.86469
-1.580e-04,4.71188,4.87531
-1.578e-04,4.70406,4.86906
-1.576e-04,4.69406,4.87125
-1.574e-04,4.69531,4.86469
-1.572e-04,4.70625,4.8625
-1.570e-04,4.69656,4.85562
-1.568e-04,4.69719,4.8625
-1.566e-04,4.69625,4.8525
-1.564e-04,4.70063,4.86719
-1.562e-04,4.70531,4.87594
-1.560e-04,4.70875,4.8725
-1.558e-04,4.70281,4.86906
-1.556e-04,4.69531,4.87344
-1.554e-04,4.70406,4.87312
-1.552e-04,4.70031,4.87312
-1.550e-04,4.70406,4.86344
-1.548e-04,4.71,4.86313
-1.546e-04,4.69875,4.865
-1.544e-04,4.70031,4.83719
-1.542e-04,4.71,4.90531
-1.540e-04,4.70812,4.87188
-1.538e-04,4.70562,4.87219
-1.536e-04,4.7075,4.87031
-1.534e-04,4.70656,4.87219
-1.532e-04,4.69688,4.875
-1.530e-04,4.70781,4.86719
-1.528e-04,4.7025,4.87281
-1.526e-04,4.70531,4.87938
-1.524e-04,4.70375,4.86344
-1.522e-04,4.69406,4.86188
-1.520e-04,4.70031,4.86344
-1.518e-04,4.69062,4.87156
-1.516e-04,4.69562,4.86625
-1.514e-04,4.70406,4.86781
-1.512e-04,4.70125,4.95375
-1.510e-04,4.68906,4.74469
-1.508e-04,4.69906,4.89062
-1.506e-04,4.69875,4.86219
-1.504e-04,4.70531,4.86406
-1.502e-04,4.7,4.87438
